source	interaction	target
SF1	upregulates-expression	NR0B1
EGR1	upregulates-expression	PNMT
NR2C2	upregulates-expression	AKT1
NR2C2	upregulates-expression	MMP1
HMGA1	upregulates-expression	LEP
KLF5	upregulates-expression	MAOB
PAX3	upregulates-expression	MAOB
SMAD2	upregulates-expression	MMP2
MITF	upregulates-expression	PRF1
MYBL2	upregulates-expression	CCNA1
ETS2	upregulates-expression	CD4
MYC	upregulates-expression	CD4
CEBPB	upregulates-expression	PSMC6
FOXN1	upregulates-expression	ATP7A
HR	upregulates-expression	CCNE1
HR	upregulates-expression	RB1
AKNA	upregulates-expression	CD40LG
AKNA	upregulates-expression	CD40
CEBPB	upregulates-expression	CTSC
CEBPD	upregulates-expression	CTSC
PDX1	upregulates-expression	AGXT
FOXA2	upregulates-expression	AGXT
FOXN1	upregulates-expression	MBD3
MBD2	upregulates-expression	MBD3
ATF4	upregulates-expression	HMOX1
NR4A1	upregulates-expression	AKT1
MEF2C	upregulates-expression	SLC2A4
NR3C1	downregulates-expression	HTR1A
NR3C2	downregulates-expression	HTR1A
SMAD2	upregulates-expression	ACAN
REST	downregulates-expression	CRH
FOXO3	upregulates-expression	AKT1
FOXO3	upregulates-expression	PIK3C3
HSF2	upregulates-expression	SUMO1
SPI1	upregulates-expression	BCL2L1
ETS1	upregulates-expression	BCL2L1
JUN	upregulates-expression	BCL2L1
WT1	upregulates-expression	SRY
SRY	upregulates-expression	WT1
SP1	upregulates-expression	PDX1
TFAP2A	downregulates-expression	SOD2
TFAP2B	upregulates-expression	SOD2
TFAP2C	downregulates-expression	SOD2
TFAP2A	upregulates-expression	ERBB3
USF1	upregulates-expression	CHRNA7
CEBPD	upregulates-expression	PRKACA
ETS1	upregulates-expression	COL1A2
FLI1	downregulates-expression	COL1A2
FOXF2	upregulates-expression	CDH1
FOXF2	upregulates-expression	TLN1
TFAP2A	downregulates-expression	C3
TFAP2A	upregulates-expression	AFP
SP1	upregulates-expression	PARP1
IRF1	upregulates-expression	FGFR1
IRF2	upregulates-expression	FGFR1
IRF3	upregulates-expression	FGFR1
ZNF571	upregulates-expression	HP
STAT3	upregulates-expression	HGF
NR0B1	upregulates-expression	PLG
NR0B1	upregulates-expression	SNW1
SP1	upregulates-expression	ERCC3
JUN	upregulates-expression	PTPN6
ZNF239	downregulates-expression	RBP3
ZNF354C	upregulates-expression	RBP3
ZNF239	upregulates-expression	GRB10
ZBTB32	upregulates-expression	AURKC
GATA4	upregulates-expression	NPPB
YY1	upregulates-expression	NPPB
SP1	upregulates-expression	CYCS
HEY1	downregulates-expression	MYOG
TP53	upregulates-expression	APC
SP1	upregulates-expression	DHCR7
AR	downregulates-expression	SMAD3
SMAD3	upregulates-expression	AR
YBX1	upregulates-expression	IBSP
E4F1	upregulates-expression	APRT
CEBPA	upregulates-expression	CEBPA
RUNX1	upregulates-expression	CEBPA
SP4	upregulates-expression	SLC9A2
TP53	downregulates-expression	JDP2
JDP2	upregulates-expression	TP53
HES1	downregulates-expression	CD4
SP1	upregulates-expression	TKT
MTF1	upregulates-expression	PGF
DNMT1	upregulates-expression	DNMT1
TBX19	upregulates-expression	POMC
PITX1	upregulates-expression	POMC
ATF4	downregulates-expression	SCG2
ATF4	upregulates-expression	PENK
PPARG	upregulates-expression	HGF
ZNF699	upregulates-expression	GRPR
PEG3	upregulates-expression	PROM1
TP53	upregulates-expression	HBEGF
NR1I2	upregulates-expression	HLA-DRB1
DDIT3	upregulates-expression	GH1
SP1	downregulates-expression	P2RX4
ARID1B	upregulates-expression	NCAM1
ARID1B	upregulates-expression	TNFRSF10B
GATA3	upregulates-expression	CD38
CDX1	upregulates-expression	ANXA5
IRF5	downregulates-expression	IFNB1
DNMT1	upregulates-expression	TP53
THRB	upregulates-expression	TRH
TP73	upregulates-expression	CDH1
TP73	upregulates-expression	CDKN2A
TP73	upregulates-expression	CDKN2B
TP73	upregulates-expression	DAPK1
TP73	upregulates-expression	GSTP1
TP73	upregulates-expression	MGMT
TP73	upregulates-expression	MLH1
TP73	upregulates-expression	TIMP3
TCF3	downregulates-expression	CDH1
SP1	upregulates-expression	CR1
SP3	upregulates-expression	CR1
POU3F2	upregulates-expression	DDC
POU4F2	upregulates-expression	DDC
CEBPB	upregulates-expression	SAMHD1
CREB1	upregulates-expression	ACHE
SP1	upregulates-expression	MUC1
USF2	downregulates-expression	SERPINE1
HOXB6	upregulates-expression	USF2
USF2	upregulates-expression	USF2
KAT7	upregulates-expression	IL2
FOXI1	upregulates-expression	TSC1
FOXO4	upregulates-expression	AKT1
E2F1	upregulates-expression	RPA2
MYC	upregulates-expression	CHKA
TFE3	upregulates-expression	TFE3
TBP	downregulates-expression	BCL2
TP53	upregulates-expression	LGALS1
FOSL1	upregulates-expression	SPRR1B
THRA	downregulates-expression	CA2
THRA	upregulates-expression	TKT
ZFHX3	downregulates-expression	AFP
ID1	downregulates-expression	TF
ID2	upregulates-expression	TF
ZGLP1	upregulates-expression	PRKACA
TAF1	upregulates-expression	POLR2F
JUN	upregulates-expression	IGFBP7
TBP	upregulates-expression	TAF1
TAF1	upregulates-expression	TBP
EGR1	downregulates-expression	PTPN1
PAX3	upregulates-expression	PTPN1
EGR1	upregulates-expression	ABL1
ENO1	upregulates-expression	MBL2
MYC	upregulates-expression	MBL2
JUN	upregulates-expression	A2M
TP53	upregulates-expression	ERCC2
TP53	upregulates-expression	HFM1
DNMT1	upregulates-expression	TERT
DNMT1	upregulates-expression	RBP1
NR4A1	upregulates-expression	ADCYAP1
NR4A1	upregulates-expression	GNRHR
ZNF148	upregulates-expression	ZNF148
NR3C1	downregulates-expression	JUN
USF1	upregulates-expression	BDKRB2
TP53	downregulates-expression	IGF2
HSF2	upregulates-expression	CRYAB
NCOA3	upregulates-expression	NCOA3
NR5A1	upregulates-expression	FSHR
NR0B1	upregulates-expression	FSHR
EGR1	upregulates-expression	GNRH1
NR5A1	upregulates-expression	GNRH1
AR	upregulates-expression	KAT2B
NR1I2	upregulates-expression	ABCB1
NR5A2	upregulates-expression	CETP
NR0B2	upregulates-expression	CETP
ESR1	upregulates-expression	TFPI2
YY1	upregulates-expression	PLP1
SMAD3	downregulates-expression	RUNX2
KCNIP3	upregulates-expression	HRK
KCNIP3	upregulates-expression	IL3
TFE3	upregulates-expression	CTSK
NR3C1	upregulates-expression	PCK1
SP1	upregulates-expression	BLOC1S3
SP3	upregulates-expression	BLOC1S3
HES1	downregulates-expression	NEUROG3
ESR1	upregulates-expression	EGR1
PAX3	upregulates-expression	GJB2
TFAP2A	upregulates-expression	GJB2
EGR1	upregulates-expression	SLC10A4
SP1	upregulates-expression	SLC10A4
SP1	downregulates-expression	KEL
SP3	upregulates-expression	KEL
JUND	upregulates-expression	TIMP1
SP3	upregulates-expression	MAT2B
ELK1	upregulates-expression	PRL
XBP1	downregulates-expression	CLYBL
ZNF395	upregulates-expression	PRF1
NFE2L1	upregulates-expression	GCLC
NRF1	upregulates-expression	GCLC
NFE2L1	upregulates-expression	NFE2L1
NRF1	upregulates-expression	NFE2L1
NRF1	upregulates-expression	NRF1
TWIST1	upregulates-expression	BGLAP
CREB1	upregulates-expression	CR2
RARA	upregulates-expression	ADA
MYCN	upregulates-expression	ENPP2
SP1	upregulates-expression	COL3A1
SP1	upregulates-expression	COL5A2
STAT1	upregulates-expression	MSR1
PHF20	upregulates-expression	CYP11A1
TRERF1	upregulates-expression	CYP11A1
STAT3	upregulates-expression	MAPK3
REL	upregulates-expression	HLA-DRB1
REL	upregulates-expression	TNF
MYOG	upregulates-expression	CALM1
NR2F2	upregulates-expression	NR2F2
NR2C2	upregulates-expression	CDKN2A
NR2C2	upregulates-expression	MYH7
SMAD1	upregulates-expression	MYH7
PBX4	upregulates-expression	LPAR1
SOX18	upregulates-expression	OPRM1
NCOA3	upregulates-expression	CCND1
NCOA3	upregulates-expression	SRA1
FOXP1	downregulates-expression	SCGB1A1
FOXP2	downregulates-expression	SCGB1A1
FOXP2	upregulates-expression	SFTPC
TP53	upregulates-expression	TNFSF14
BARX1	upregulates-expression	MCL1
IRF1	downregulates-expression	BCL2
IRF1	upregulates-expression	LCK
IRF1	upregulates-expression	SLC22A6
IRF1	upregulates-expression	IL1B
IRF2	upregulates-expression	IL1B
NR4A3	upregulates-expression	VCAM1
HIF1A	upregulates-expression	ERBB2
HIF1A	downregulates-expression	HIF1A
HIF1A	upregulates-expression	PIK3R1
NFKB1	downregulates-expression	DDIT3
NFKB1	upregulates-expression	RELA
RELA	downregulates-expression	DDIT3
SP1	upregulates-expression	FASN
HBP1	upregulates-expression	MPO
NR0B2	upregulates-expression	AHR
NR0B2	downregulates-expression	CYP1A1
NR0B2	downregulates-expression	UGT1A6
SP1	upregulates-expression	MTA2
FOXN1	upregulates-expression	MTA2
MTA2	upregulates-expression	MTA2
ATF2	downregulates-expression	SFTPB
CREB1	downregulates-expression	SFTPB
SP1	upregulates-expression	GDA
ELF1	upregulates-expression	OSTM1
SPI1	upregulates-expression	OSTM1
DLX4	upregulates-expression	ACHE
DLX4	upregulates-expression	TFAP2A
DLX4	upregulates-expression	TNFRSF11A
GRHL3	upregulates-expression	ACHE
GRHL3	upregulates-expression	TFAP2A
GRHL3	upregulates-expression	TNFRSF11A
KLF12	upregulates-expression	ACHE
KLF12	upregulates-expression	TNFRSF11A
TFAP2A	upregulates-expression	TNFRSF11A
SP1	upregulates-expression	HSD17B4
ATF3	downregulates-expression	CCND1
NKX3-1	upregulates-expression	ABL2
NKX3-1	upregulates-expression	TBPL1
TP53	downregulates-expression	NKX3-1
NKX3-1	upregulates-expression	TP53
TP53	upregulates-expression	ABL2
TP53	upregulates-expression	TBPL1
TBPL1	upregulates-expression	TP53
SP1	upregulates-expression	POLD1
TP53	upregulates-expression	LARGE1
HR	upregulates-expression	NOTCH1
USF1	upregulates-expression	TXNIP
TP53	upregulates-expression	AVP
TP63	upregulates-expression	AVP
TP73	upregulates-expression	AVP
NR2F2	upregulates-expression	NPPA
NR2F6	upregulates-expression	NPPA
ZFPM2	upregulates-expression	NPPA
GATA4	upregulates-expression	NR2F2
TP53	upregulates-expression	HLA-DRB1
SMAD3	upregulates-expression	CD79A
SMAD4	upregulates-expression	CD79A
SMAD7	upregulates-expression	CD79A
MEF2A	upregulates-expression	TG
CEBPB	upregulates-expression	IL2
JUNB	upregulates-expression	IL2
IKZF1	downregulates-expression	IGLL1
IKZF3	downregulates-expression	IGLL1
FOXG1	downregulates-expression	SERPINE1
FOXG1	upregulates-expression	CCNA2
FOXG1	upregulates-expression	CDKN2B
BCL3	upregulates-expression	RELA
HMGA2	upregulates-expression	KRAS
HMGA2	downregulates-expression	SCNN1A
SP1	upregulates-expression	GHR
SP3	upregulates-expression	GHR
PPARA	downregulates-expression	ICAM1
YBX1	upregulates-expression	PDGFB
YBX1	downregulates-expression	F3
STAT1	upregulates-expression	STAT1
POU2F1	upregulates-expression	TNF
NR5A1	upregulates-expression	SCP2
LHX2	upregulates-expression	RBBP7
KAT7	upregulates-expression	CSF2
KAT7	upregulates-expression	IL1B
KAT7	upregulates-expression	OGA
KAT7	upregulates-expression	RELA
RELA	upregulates-expression	OGA
TP73	downregulates-expression	CDC25C
SP1	upregulates-expression	PAPSS1
SP2	upregulates-expression	PAPSS1
SP3	upregulates-expression	PAPSS1
GATA5	upregulates-expression	MYL3
GATA3	downregulates-expression	VCAM1
GATA6	upregulates-expression	TNF
GATA6	upregulates-expression	VCAM1
NR3C1	upregulates-expression	LTBR
STAT1	upregulates-expression	ACAT1
TP53	upregulates-expression	BDKRB1
TBP	upregulates-expression	CYC1
HNF4A	upregulates-expression	PTEN
EGR1	upregulates-expression	INS
SIM2	upregulates-expression	SIM2
RBPJ	upregulates-expression	MDFIC
RBPJ	upregulates-expression	NOTCH1
RBPJ	upregulates-expression	NOTCH3
NRG1	upregulates-expression	CD44
VDR	upregulates-expression	DCN
HNF1A	upregulates-expression	SI
PPARG	downregulates-expression	AGTR1
ESR1	upregulates-expression	CD44
CEBPG	upregulates-expression	TRIM63
CEBPB	upregulates-expression	AVP
SP3	upregulates-expression	CBS
STAT6	downregulates-expression	IL13
STAT5A	upregulates-expression	INS-IGF2
MAFA	upregulates-expression	NQO1
THRA	upregulates-expression	CDX1
THRA	upregulates-expression	ISX
ESR2	upregulates-expression	ESR2
SP1	upregulates-expression	CSF2
TFAP2A	upregulates-expression	RBL2
TFAP2A	upregulates-expression	NGF
TFAP2B	upregulates-expression	RBL2
TP53	upregulates-expression	SUMO1
DNMT1	downregulates-expression	RB1
PPARA	upregulates-expression	ABCD2
HSF1	upregulates-expression	HSP90AA2P
HR	upregulates-expression	IL1B
NFATC1	upregulates-expression	NFATC1
NFATC1	upregulates-expression	PTGS2
TP63	upregulates-expression	CFC1
EWSR1	downregulates-expression	CDKN1C
FLI1	downregulates-expression	CDKN1C
PEG3	upregulates-expression	PEG3
TBPL1	upregulates-expression	TYRP1
IRF4	upregulates-expression	ACP5
IRF4	upregulates-expression	TNFSF11
SPI1	upregulates-expression	TNFSF11
PPARG	downregulates-expression	SPP1
ZBTB16	upregulates-expression	MAT2A
AR	downregulates-expression	CYP19A1
NR0B1	downregulates-expression	CYP11A1
NR0B1	downregulates-expression	CYP19A1
POU2F3	downregulates-expression	KRT14
POU3F1	downregulates-expression	KRT14
POU2F3	upregulates-expression	CREBBP
SP3	upregulates-expression	LMNA
ZEB1	upregulates-expression	VDR
SSRP1	upregulates-expression	ENG
SP1	upregulates-expression	ENG
NFATC1	upregulates-expression	EDN1
HOXA7	upregulates-expression	IVL
TP53	upregulates-expression	DAB2
TP53	upregulates-expression	MAPK14
NR0B2	downregulates-expression	SLC10A1
NRL	upregulates-expression	ALDH7A1
NRL	upregulates-expression	KNTC1
SP1	upregulates-expression	ALDH7A1
SP1	upregulates-expression	KNTC1
SP4	upregulates-expression	ALDH7A1
SP4	upregulates-expression	KNTC1
STAT1	upregulates-expression	ABCC8
CEBPE	upregulates-expression	NPPA
BMAL1	upregulates-expression	BMAL1
NPAS2	upregulates-expression	BMAL1
YY1	downregulates-expression	CLC
SREBF1	downregulates-expression	PCK1
NFIC	upregulates-expression	MT1A
MTF1	upregulates-expression	NFIC
DLX2	upregulates-expression	COL2A1
DLX2	upregulates-expression	ADRA1D
SP1	upregulates-expression	GDF15
SP3	upregulates-expression	GDF15
TBX15	upregulates-expression	COL2A1
SP3	upregulates-expression	DNASE1
SMAD7	upregulates-expression	MAP2K1
SMAD2	upregulates-expression	FURIN
TP53	upregulates-expression	FURIN
CDX2	upregulates-expression	VDR
CDX1	upregulates-expression	VDR
NKX3-1	upregulates-expression	BCL2L1
RUNX2	upregulates-expression	AMBN
PAX3	upregulates-expression	GCGR
SPI1	upregulates-expression	GCGR
NRG1	upregulates-expression	HGF
NR3C1	upregulates-expression	SULT1A1
ZNF2	upregulates-expression	SULT1A1
NR1I2	upregulates-expression	BPIFA4P
NR1I3	upregulates-expression	BPIFA4P
AHR	upregulates-expression	BAX
NKX3-1	upregulates-expression	AHR
SMAD2	upregulates-expression	TGFB1
HIF1A	upregulates-expression	INS
MAF	upregulates-expression	GCG
ESR2	upregulates-expression	IGF1
SP1	upregulates-expression	WNK1
NR3C1	downregulates-expression	IL6
SP1	upregulates-expression	PTMA
NR0B1	upregulates-expression	NRIP1
IKZF1	upregulates-expression	DNTT
FOXM1	upregulates-expression	GCK
HNF1A	upregulates-expression	GCK
PRRX1	upregulates-expression	TNC
RELA	upregulates-expression	F2
RELA	upregulates-expression	IKBKB
RELA	upregulates-expression	MAPK14
CREB1	upregulates-expression	GNRHR
CREB1	upregulates-expression	TF
CEBPB	upregulates-expression	CCR5
CRX	upregulates-expression	PRPH2
ZNF91	upregulates-expression	FCGR2B
AHR	upregulates-expression	TNF
DLX5	upregulates-expression	COL1A1
SP3	upregulates-expression	BGLAP
CEBPG	upregulates-expression	FAS
CEBPB	upregulates-expression	FAS
SP2	upregulates-expression	MAT2A
SP3	upregulates-expression	MAT2A
NR3C1	upregulates-expression	ADRB1
SP1	upregulates-expression	KLF13
KLF2	downregulates-expression	MYC
ESR1	upregulates-expression	TNFRSF13C
ONECUT2	upregulates-expression	MITF
NR2C2	downregulates-expression	CYP21A2
WT1	downregulates-expression	CAT
CEBPB	upregulates-expression	A2M
SP1	upregulates-expression	ADRA1D
CEBPB	upregulates-expression	GSTP1
TP53	upregulates-expression	SLC19A2
KLF1	upregulates-expression	FTMT
HNF1A	upregulates-expression	SLCO1B1
TFAP2B	upregulates-expression	ERBB2
SP3	upregulates-expression	NFYA
NR2F1	upregulates-expression	PKLR
NR2F1	upregulates-expression	RPS14
ATF3	upregulates-expression	MYH6
TBP	upregulates-expression	LGALS1
TBP	upregulates-expression	GAL
MYB	upregulates-expression	AKT1
MYB	upregulates-expression	IL2
TCF3	upregulates-expression	TLE6
EGR1	upregulates-expression	PLAT
EGR1	upregulates-expression	PRKCA
TCF12	upregulates-expression	PTCRA
TCF3	upregulates-expression	PTCRA
EGR2	upregulates-expression	GJB1
SP3	upregulates-expression	CYP3A4
FOXA2	upregulates-expression	CYP3A7
USF1	upregulates-expression	CYP3A7
HBP1	downregulates-expression	CCND1
FOS	upregulates-expression	WEE1
MYBL2	upregulates-expression	RB1
SRF	downregulates-expression	NOS2
EGR1	upregulates-expression	KRAS
NR0B2	downregulates-expression	CDKN1A
NR0B2	upregulates-expression	KRAS
KAT7	upregulates-expression	MMP1
SMAD1	upregulates-expression	MMP1
SMAD2	downregulates-expression	MMP1
SMAD3	upregulates-expression	MMP1
SMAD4	upregulates-expression	MMP1
SMAD7	upregulates-expression	MMP1
TP53	downregulates-expression	AR
AR	upregulates-expression	TP53
JUN	downregulates-expression	AR
VEZF1	upregulates-expression	EDN1
CTBP2	upregulates-expression	FGF3
SOX6	downregulates-expression	FGF3
NOTO	upregulates-expression	ENO2
PPARA	downregulates-expression	ALDH2
SP1	upregulates-expression	CTNS
NFIA	upregulates-expression	CSF1
NFIC	upregulates-expression	CSF1
STAT5A	upregulates-expression	SHC1
MYC	upregulates-expression	EPHB2
MYC	upregulates-expression	PIK3R1
MYC	upregulates-expression	EGF
ELF3	upregulates-expression	CCND3
ELF3	upregulates-expression	THEG
TCF3	upregulates-expression	CCND3
TCF3	upregulates-expression	THEG
TCF3	upregulates-expression	CCND2
EGR1	upregulates-expression	SOD2
MAX	upregulates-expression	TRRAP
MXD1	upregulates-expression	CCND2
MXD1	upregulates-expression	TRRAP
MYC	upregulates-expression	TRRAP
YY1	upregulates-expression	COL1A1
SOX9	upregulates-expression	MAPK3
SOX9	upregulates-expression	CDH2
HSF1	upregulates-expression	SUMO1
PITX2	upregulates-expression	GAD1
CEBPB	upregulates-expression	LNPEP
TFAP2A	upregulates-expression	LNPEP
SSRP1	upregulates-expression	CYP7A1
NR5A2	upregulates-expression	NR0B2
NR0B2	downregulates-expression	NR5A2
AR	downregulates-expression	CGA
JUN	downregulates-expression	CGA
ATF2	upregulates-expression	CGA
AR	downregulates-expression	LHB
AR	upregulates-expression	SF1
EGR1	upregulates-expression	SF1
KLF4	upregulates-expression	CDX2
YY1	upregulates-expression	VWF
HNF1A	upregulates-expression	SPP1
TP73	upregulates-expression	CCNE1
ATF1	upregulates-expression	PTGS2
HIPK2	downregulates-expression	TP53
USF1	upregulates-expression	TYR
NR1H4	upregulates-expression	SULT2A1
YY1	downregulates-expression	HLA-DRA
NR0B2	downregulates-expression	CYP8B1
HNF4A	upregulates-expression	NR0B2
NR0B2	downregulates-expression	HNF4A
PAX5	upregulates-expression	MPPED2
PAX5	upregulates-expression	TXN
ESR1	upregulates-expression	IL4
NR2F2	downregulates-expression	HBG1
KLF1	upregulates-expression	CDKN1B
STAT6	upregulates-expression	CRYGC
STAT6	upregulates-expression	RPL26
STAT6	upregulates-expression	CCL26
ZBTB17	upregulates-expression	LDLR
TP63	downregulates-expression	EGFR
FOXA3	upregulates-expression	SLC2A2
HES1	upregulates-expression	INS
NEUROD1	upregulates-expression	HES1
HES1	upregulates-expression	NEUROD1
PDX1	upregulates-expression	HES1
PAX3	upregulates-expression	PHOX2A
PHOX2A	upregulates-expression	PHOX2B
PHOX2B	upregulates-expression	PHOX2A
TP53	upregulates-expression	BNIP3
RORC	downregulates-expression	IL2
HHEX	upregulates-expression	FGF2
MYF5	upregulates-expression	ATP9A
MYF5	upregulates-expression	ATP9B
MYOD1	upregulates-expression	ATP9A
MYOD1	upregulates-expression	ATP9B
SIX3	upregulates-expression	PAX6
PAX6	upregulates-expression	SIX3
SIX3	upregulates-expression	SIX3
MSX2	downregulates-expression	SIX3
RORA	downregulates-expression	PPARG
STAT1	downregulates-expression	PPARG
NKX2-5	upregulates-expression	MYH7
SP1	upregulates-expression	ABCC2
PPARD	downregulates-expression	APOE
E2F1	downregulates-expression	SERPINE2
TP53	downregulates-expression	UPP1
CEBPB	upregulates-expression	CEBPD
CEBPD	upregulates-expression	CEBPB
SP3	upregulates-expression	CXCL5
SP3	upregulates-expression	PRKACA
FOXA2	upregulates-expression	GH1
STAT5B	upregulates-expression	PPIG
NR1H2	upregulates-expression	LPL
YBX2	upregulates-expression	PRM1
YBX3	upregulates-expression	PRM1
RARA	upregulates-expression	ASB2
ELK3	upregulates-expression	JUN
ELK3	downregulates-expression	EGR1
AR	upregulates-expression	BCL2
RUNX1	upregulates-expression	CREBBP
RUNX1	upregulates-expression	KAT2B
SMAD3	downregulates-expression	SELENOP
ID2	upregulates-expression	ID2
HNF4A	upregulates-expression	OR4C3
WT1	upregulates-expression	IGFBP4
SP3	upregulates-expression	MMP28
NR5A2	upregulates-expression	GBA2
TFCP2	upregulates-expression	PAX6
SATB1	downregulates-expression	CYBB
THRA	upregulates-expression	PENK
ESR1	upregulates-expression	THRA
THRA	downregulates-expression	ESR1
PHOX2A	upregulates-expression	NRXN1
SP1	upregulates-expression	PRKG1
SP3	upregulates-expression	PRKCG
SP3	upregulates-expression	PRKG1
CEBPA	upregulates-expression	GH1
NR1H4	upregulates-expression	APOC2
BCL6	downregulates-expression	CDKN1A
BCL6	upregulates-expression	SRSF3
FOXE1	upregulates-expression	TG
USF1	upregulates-expression	ACACA
USF2	upregulates-expression	ACACA
RARA	upregulates-expression	RB1
USF1	upregulates-expression	OPRD1
ETS1	upregulates-expression	OPRD1
TTF1	upregulates-expression	NES
PAX6	upregulates-expression	CDKN2A
PAX6	upregulates-expression	CDKN2B
SMAD1	upregulates-expression	BMP2
SMAD1	upregulates-expression	PTK2
BARX2	upregulates-expression	CDH6
HR	upregulates-expression	SLC3A2
KAT5	upregulates-expression	SLC3A2
SRY	upregulates-expression	AR
GATA6	upregulates-expression	HNF4A
MECOM	upregulates-expression	MECOM
MECOM	upregulates-expression	CALCA
NR5A2	upregulates-expression	ABCC3
NR5A2	upregulates-expression	NR5A2
PPARG	downregulates-expression	CCN2
SMAD3	upregulates-expression	CCN2
SMAD4	upregulates-expression	CCN2
EGR1	upregulates-expression	DUSP4
EGR1	upregulates-expression	RHD
HIF1A	upregulates-expression	HMOX2
TP63	downregulates-expression	CDK1
TP53	upregulates-expression	TFRC
SPI1	downregulates-expression	MYC
MYB	upregulates-expression	CDKN2A
MYB	upregulates-expression	CDKN2B
ETV1	upregulates-expression	MMP1
AHR	upregulates-expression	STAR
ESR1	upregulates-expression	ATP2A2
CEBPD	upregulates-expression	SFTPD
MYC	upregulates-expression	CDCA7
NFYA	upregulates-expression	JUNB
REL	upregulates-expression	IL12A
ELF1	upregulates-expression	IL12A
REL	upregulates-expression	IL2RB
TP63	upregulates-expression	IL2RB
NR1H3	upregulates-expression	NR1H3
SOX9	upregulates-expression	SOX9
USF1	upregulates-expression	IGFBP1
USF1	upregulates-expression	SPEG
USF2	upregulates-expression	SPEG
TP63	upregulates-expression	JAG1
TP63	upregulates-expression	JAG2
TP73	upregulates-expression	JAG1
TP73	upregulates-expression	JAG2
TP63	upregulates-expression	EPHA2
TP73	upregulates-expression	EPHA2
STAT3	upregulates-expression	MMP1
CEBPG	upregulates-expression	BGLAP
CEBPB	upregulates-expression	BGLAP
TP53	upregulates-expression	IGFBP1
TFAP2A	upregulates-expression	CA9
TP53	upregulates-expression	SIRT1
SIRT1	downregulates-expression	TP53
RBPJ	upregulates-expression	PSG6
RBPJ	upregulates-expression	U2AF1
ETV4	upregulates-expression	PLAU
CRX	upregulates-expression	ASMT
FOS	upregulates-expression	APP
HNF4A	upregulates-expression	PTPN6
NR1I3	upregulates-expression	CYP2C9
NR3C1	upregulates-expression	CYP2C9
SPI1	upregulates-expression	SOCS3
ESR1	upregulates-expression	HLA-DQB1
ESR2	upregulates-expression	HLA-DQB1
ESR2	upregulates-expression	STAT5A
STAT5B	upregulates-expression	JAK2
NCOA1	upregulates-expression	C3
NKX2-1	upregulates-expression	SCGB3A2
NKX2-1	upregulates-expression	BTK
NKX2-1	upregulates-expression	EBP
NKX2-1	upregulates-expression	NKX2-1
SP1	upregulates-expression	FABP6
JUND	upregulates-expression	IL2
ASCL1	upregulates-expression	TUBB3
SCRT1	upregulates-expression	TUBB3
ASCL1	upregulates-expression	SCRT1
NEUROD2	upregulates-expression	SCRT1
YY1	upregulates-expression	IL4
ZNF91	upregulates-expression	IL4
PDX1	downregulates-expression	MYC
HOXB2	upregulates-expression	PLAT
HOXB2	upregulates-expression	PLG
JUN	upregulates-expression	DIDO1
SPI1	upregulates-expression	PI3
AR	upregulates-expression	FGF2
TBP	upregulates-expression	C4B_2
TBP	upregulates-expression	RASA1
ZBTB7B	upregulates-expression	ADRA1D
ZBTB7B	downregulates-expression	FN1
ZBTB7A	upregulates-expression	ADRA1D
ZBTB7A	upregulates-expression	ELN
ZBTB7B	upregulates-expression	ELN
AR	upregulates-expression	CEACAM1
SP1	upregulates-expression	PRL
IRF1	upregulates-expression	PRL
NR3C1	upregulates-expression	NFKBIA
ESR1	upregulates-expression	OXTR
THRA	upregulates-expression	OXTR
ESR2	downregulates-expression	OXTR
TBPL1	upregulates-expression	OXTR
EBF1	upregulates-expression	SLC2A4
ESR1	upregulates-expression	PSMD4
ESR1	upregulates-expression	SNURF
TBP	upregulates-expression	SNURF
ALX4	downregulates-expression	NCAM1
LEF1	upregulates-expression	NCAM1
CEBPB	upregulates-expression	PTPN13
FOS	upregulates-expression	JUNB
JUNB	upregulates-expression	FOS
FOS	upregulates-expression	PRKCG
TCF3	upregulates-expression	TFPT
NR6A1	downregulates-expression	POU5F1
NR6A1	upregulates-expression	NR6A1
IRF1	upregulates-expression	CTNND1
STAT2	upregulates-expression	CBL
ESRRG	upregulates-expression	NR0B2
NR0B2	downregulates-expression	ESRRG
NR5A1	upregulates-expression	ESRRG
ID2	upregulates-expression	CDKN1A
ID2	upregulates-expression	KRAS
ID2	upregulates-expression	SGCA
NR1H4	upregulates-expression	ABCC2
NR1I2	upregulates-expression	ABCC2
NR1I3	upregulates-expression	ABCC2
DLX4	upregulates-expression	HBB
KAT7	upregulates-expression	TADA3
PPARG	downregulates-expression	GCG
SSRP1	upregulates-expression	GTF2F1
ATF1	upregulates-expression	CREBBP
ESR1	upregulates-expression	NONO
NR4A1	upregulates-expression	LHB
STAT5A	upregulates-expression	SOCS3
NCOR2	upregulates-expression	TRH
BCL3	upregulates-expression	CCND1
FOS	upregulates-expression	CHRNA2
FOS	upregulates-expression	TUBB3
POU4F1	upregulates-expression	BCL2L1
ESR1	upregulates-expression	BCL2L1
PAX3	upregulates-expression	GSC
GSC	upregulates-expression	PAX3
TP63	upregulates-expression	MDM2
ZNF699	upregulates-expression	MDM2
ZFPM1	downregulates-expression	IL5
IRF1	upregulates-expression	LYZ
MYB	upregulates-expression	LYZ
IRF1	upregulates-expression	CSF3
MYOD1	upregulates-expression	SLC2A4
THRA	upregulates-expression	SLC2A4
PRDM2	upregulates-expression	PRDM2
